48	Lê Phương Thanh	\N	\N	\N	\N	active	2026-05-27 04:12:19.631372+00	2026-05-27 04:12:19.631372+00	danang.nurse39@momcare.local	DANANG.NURSE39@MOMCARE.LOCAL	danang.nurse39@momcare.local	DANANG.NURSE39@MOMCARE.LOCAL	t	AQAAAAIAAYagAAAAEGjIGuyij7eP5nxO/T/YgRSc0GnW4fdVxBZXOWfT8EU2aBm2QXgd8PBXXxI4xSYFUw==	ZHPVU4HGVBT5IFV5SAMUOQKVB6QYBTRX	854535c6-3806-4369-bc37-0e4800bd97dc	0918000039	f	f	\N	t	0
49	Phạm Thị Thủy	\N	\N	\N	\N	active	2026-05-27 04:12:20.623413+00	2026-05-27 04:12:20.623413+00	danang.nurse40@momcare.local	DANANG.NURSE40@MOMCARE.LOCAL	danang.nurse40@momcare.local	DANANG.NURSE40@MOMCARE.LOCAL	t	AQAAAAIAAYagAAAAEIZk1OH5RjE12OAhDd2ElHSXzDijfZwRLd10FdIrYvbnRYNbiXXtVEm8qWHPFA2nFA==	SFIY67QYHVCYFYBXX6QYQB4EU36VV26H	1ea58c10-714f-4b2f-935d-e7963acbf1a7	0918000040	f	f	\N	t	0
50	Võ Ngọc Trà	\N	\N	\N	\N	active	2026-05-27 04:12:21.615046+00	2026-05-27 04:12:21.615046+00	danang.nurse41@momcare.local	DANANG.NURSE41@MOMCARE.LOCAL	danang.nurse41@momcare.local	DANANG.NURSE41@MOMCARE.LOCAL	t	AQAAAAIAAYagAAAAEIKCpy1yBb/SfvVFghV3szxapQy+XWQAYVzsX4ukarEEAfxeoPHDfSn+yCK5viw41w==	CRJEQLFGWRDN425GD2PXT57PTNZVEHI2	78085434-4332-4011-81b7-93b4bfa488b5	0918000041	f	f	\N	t	0
51	Hoàng Anh Tú	\N	\N	\N	\N	active	2026-05-27 04:12:23.102364+00	2026-05-27 04:12:23.102364+00	danang.nurse42@momcare.local	DANANG.NURSE42@MOMCARE.LOCAL	danang.nurse42@momcare.local	DANANG.NURSE42@MOMCARE.LOCAL	t	AQAAAAIAAYagAAAAEGOKTSMoiDDichi2/USZO6BcCq7COkR1RXpDNANQfUFzfEclGkAYf60sVFJVxRnxEg==	RDZOUFJD6IHV23RPHMXBFF53DIXDOPM3	73e4ec87-747f-434c-88df-6cc1873b864c	0918000042	f	f	\N	t	0
52	Phương Mi	\N	\N	\N	\N	active	2026-05-28 16:17:49.264608+00	2026-05-28 16:17:49.264642+00	minlpds180081@fpt.edu.vn	MINLPDS180081@FPT.EDU.VN	minlpds180081@fpt.edu.vn	MINLPDS180081@FPT.EDU.VN	t	AQAAAAIAAYagAAAAEI6oCu8onsmek/vdsJPSb6L/vY9LiK4NXV6o/HuDlVLNkSfk3rawvDPU8ORf1Nj1Rg==	FP3CINP5QZLGRTMOCLA6KYUCMVHDYBPT	0ce31431-d4ea-40d3-8ad8-942861c8b3b6	0355428983	f	f	\N	t	0
53	Tommy nghiện	\N	\N	\N	\N	active	2026-06-10 05:32:25.872499+00	2026-06-10 05:32:25.872537+00	vanlinhnguyen0601@gmail.com	VANLINHNGUYEN0601@GMAIL.COM	vanlinhnguyen0601@gmail.com	VANLINHNGUYEN0601@GMAIL.COM	t	AQAAAAIAAYagAAAAEPZ5JT6cFe5TUfHq2tpUHoO2KxB0tTiuRrValBmeSOE1owDdgMCRrZzdJY2l3uEZfg==	GQFRS4BDYHDHLJ2XVEHOW53MH3I7L4DJ	3664071b-305d-404c-9cab-8342c20a4d01	0974204569	f	f	\N	t	0
54	Thẻo	\N	\N	\N	\N	active	2026-06-10 12:29:28.567591+00	2026-06-10 12:29:28.567693+00	nguyenltde180465@fpt.edu.vn	NGUYENLTDE180465@FPT.EDU.VN	nguyenltde180465@fpt.edu.vn	NGUYENLTDE180465@FPT.EDU.VN	t	AQAAAAIAAYagAAAAENXrekivxERbFr0pxC1rDLGfH/isnqn4GVumLckSGdCMPO3Foas/7eyUfapFDh0MxA==	LDWN7XYNDHPWIDVU47R5PBYOA7WQBZYN	210a9482-75e1-47da-a7fb-f5458ad3ac15	0796555412	f	f	\N	t	0
58	Winnosukee	\N	\N	\N	\N	active	2026-06-18 10:49:08.429691+00	2026-06-18 10:49:08.429691+00	de180479nguyenvanlinh@gmail.com	DE180479NGUYENVANLINH@GMAIL.COM	de180479nguyenvanlinh@gmail.com	DE180479NGUYENVANLINH@GMAIL.COM	t	AQAAAAIAAYagAAAAELj8srHdYiAtaitEZd2Mrxuyq4xTEKb4tckmVDipjFCyvxkltO1P1awP043arcrjkg==	WLB3WCUZJ52CRKIFWYZDTTG5Q6FRAGRL	21cfd7ec-fafe-4a00-913d-732ba4342ff8	0935551327	f	f	\N	t	0
55	Lê Thanh Nguyên	\N	\N	\N	\N	active	2026-06-12 03:28:59.977438+00	2026-06-12 03:31:06.241591+00	thnguyen@gmail.com	THNGUYEN@GMAIL.COM	thnguyen@gmail.com	THNGUYEN@GMAIL.COM	t	AQAAAAIAAYagAAAAELxNl/BlPHZomF+mgv/cuRx3Aa4J1iWKFsvKcVu0QwTuNphyJxGJoN9FT1NC5mxZdQ==	TP7FRTZZ6RUS7JCJC7FSIPJM5LSJ3ZHJ	ea456e57-a94b-4947-b747-5c50becf3d50	0897564243	f	f	\N	t	0
56	Lương Thị Thúy Huyên	\N	\N	\N	\N	active	2026-06-15 04:11:03.610809+00	2026-06-18 14:41:00.049162+00	huyen@gmail.com	HUYEN@GMAIL.COM	huyen@gmail.com	HUYEN@GMAIL.COM	t	AQAAAAIAAYagAAAAEOMrZX4mbpTjQ01xnGVbJ/cVV120ZLAKRMYMkdHXGO1k7AFrzjwlpC3rW1u6KS7Xrg==	FNGN33JN3YFB2KZHKM4RFUEPONPJBTOE	fea13e4e-269a-434f-b7e6-929b0c454921	0987456312	f	f	\N	t	0
57	Lê Thị C	\N	\N	\N	\N	active	2026-06-18 10:45:59.190992+00	2026-06-18 10:45:59.190992+00	c@gmail.com	C@GMAIL.COM	c@gmail.com	C@GMAIL.COM	t	AQAAAAIAAYagAAAAEHWrtjOy9ypsRj3YN2+RmjCBSbcYlMUbYBkbcGfuUgXUbYqlHRrBipelQiAOQQBQ7w==	JRGJA47R3LIRX2TD7Y7J43J7Q7BB3BJZ	de6664b1-c0f9-4175-880c-51f88bcfb272	0796555213	f	f	\N	t	0
59	Thị Nga	\N	\N	\N	\N	active	2026-06-18 10:50:31.836575+00	2026-06-18 10:50:31.836575+00	ngantds180028@fpt.edu.vn	NGANTDS180028@FPT.EDU.VN	ngantds180028@fpt.edu.vn	NGANTDS180028@FPT.EDU.VN	t	AQAAAAIAAYagAAAAED5l0+msP9hRI5B145TAK/qj3KJiewPm0ovmosiA5gR++Q5+GwYdExqkDidzIeI7Pg==	QBDWNU3DYNUMVOA5B6YE6EN5OGAZJNWB	2f07ded5-87ec-4983-bc2c-67aa465bcefb	0393533695	f	f	\N	t	0
60	Playboi Raumania	\N	\N	\N	\N	active	2026-06-18 10:52:44.141726+00	2026-06-18 10:52:44.141727+00	linhnvde180479@fpt.edu.vn	LINHNVDE180479@FPT.EDU.VN	linhnvde180479@fpt.edu.vn	LINHNVDE180479@FPT.EDU.VN	t	AQAAAAIAAYagAAAAEOB9zQVeYXO1owiV8eYKJmXm5maCPWi+Y2gZtarYX85utIx/sCGxWN89N0DwPcq0IA==	UCBTLILJVNFJIJXDSKW4MD3DBEXW6JH3	ec6d2958-45aa-421c-95f2-70b06fd7ad94	0932951327	f	f	\N	t	0
61	Thảo Linh	\N	\N	\N	\N	active	2026-06-18 10:55:50.340943+00	2026-06-18 10:55:50.340943+00	thanhhieufc1811@gmail.com	THANHHIEUFC1811@GMAIL.COM	thanhhieufc1811@gmail.com	THANHHIEUFC1811@GMAIL.COM	t	AQAAAAIAAYagAAAAENiYwt5cd011wEC/DEgcwHC+dOhTDBwLkNcHisgDvmwW4lrbRsl9VbqOzMC/fc2aAQ==	3ZXHRDEC4JQQNARVNJ6SH4SEC2RK3RMX	20a5bf30-de33-488a-8214-bc5f8cd3ae0a	0948191520	f	f	\N	t	0
62	Lê Văn C	\N	\N	\N	\N	active	2026-06-18 12:49:36.804178+00	2026-06-18 12:49:36.804207+00	nguyenti@gmail.com	NGUYENTI@GMAIL.COM	nguyenti@gmail.com	NGUYENTI@GMAIL.COM	t	AQAAAAIAAYagAAAAEAz7OsplUqdHenwvGjhmwJvid6gd71hKrWIUdzjInPYn4ODi4UT1CJRJQuChoSwvAA==	EKPB3SQ7JHYSNZTXFD43B5UJFON4MD4Z	ec986262-1e7d-4840-9477-f70f3a3421b6	0796555871	f	f	\N	t	0
63	Nguyễn Nam Thắng	\N	\N	\N	\N	active	2026-06-22 08:55:44.654906+00	2026-06-22 08:55:44.654936+00	namthang@gmail.com	NAMTHANG@GMAIL.COM	namthang@gmail.com	NAMTHANG@GMAIL.COM	t	AQAAAAIAAYagAAAAEHTtu1aKE2h+gkN6GI7kn4jFqXFP6R4tRqvHbpXuiCFr0iaSo+82ecnM+LKS8/TL5Q==	IQHGAUPXX57YF4FJOIDJY4ZIVYCM7MHJ	6fb80f0a-16a5-4579-8884-38309664fbf7	0796555456	f	f	\N	t	0
\.


